objectid,geom_length,cnn_sgmt_pkey,street_name,street_type,street_layer,full_street_name,class_code,gis_length_miles,duel_car_way_yn,duel_car_way_id,f_node_cnn_intrsctn_fkey,t_node_cnn_intrsctn_fkey,shape_length,corrected_length_miles,direction,from_intrsctn,to_intrsctn,geom,data_as_of,data_loaded_at
343,149.17612495646787,11010102,RICHARDSON,AVE,STREETS,RICHARDSON AVE,5,0.0731851742059,YES,251,27009000,27023000,0,0.0216412541811,S/E,BAKER ST/RICHARDSON AVE,FRANCISCO ST/RICHARDSON AVE,"LINESTRING (-122.446180705 37.799665247, -122.44712558 37.800320322, -122.447130573 37.800385825)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
344,125.074774629982,4811201,DIVISADERO,ST,STREETS,DIVISADERO ST,5,0.0612544516443,YES,170,26802000,26621000,0,0.03068182616775,N/W,DIVISADERO ST/OFARRELL ST,DIVISADERO ST/GEARY BLVD,"LINESTRING (-122.439297625 37.782450481, -122.439276694 37.782538128, -122.439406554 37.783237728, -122.439480382 37.783308487)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
344,125.074774629982,4811201,DIVISADERO,ST,STREETS,DIVISADERO ST,5,0.0612544516443,YES,170,26802000,26621000,0,0.03068182616775,N/W,DIVISADERO ST/OFARRELL ST,DIVISADERO ST/GEARY BLVD,"LINESTRING (-122.439297625 37.782450481, -122.439276694 37.782538128, -122.439406554 37.783237728, -122.439480382 37.783308487)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
345,100.51437714397221,9840201,OCEAN,AVE,STREETS,OCEAN AVE,5,0.0492853330401,YES,510,22757000,22771000,0,0.02466329523115,N/W,APTOS AVE/OCEAN AVE,OCEAN AVE/SAN BENITO WAY,"LINESTRING (-122.467739343 37.728329067, -122.467737064 37.728424392, -122.468012166 37.728930537, -122.468077262 37.728974767)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
345,100.51437714397221,9840201,OCEAN,AVE,STREETS,OCEAN AVE,5,0.0492853330401,YES,510,22757000,22771000,0,0.02466329523115,N/W,APTOS AVE/OCEAN AVE,OCEAN AVE/SAN BENITO WAY,"LINESTRING (-122.467739343 37.728329067, -122.467737064 37.728424392, -122.468012166 37.728930537, -122.468077262 37.728974767)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
346,100.68146293074594,9840101,OCEAN,AVE,STREETS,OCEAN AVE,5,0.0493678478845,YES,510,22757000,22771000,0,0.02466329523115,S/E,APTOS AVE/OCEAN AVE,OCEAN AVE/SAN BENITO WAY,"LINESTRING (-122.467739343 37.728329067, -122.4678226 37.728390566, -122.468085856 37.728902626, -122.468077262 37.728974767)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
346,100.68146293074594,9840101,OCEAN,AVE,STREETS,OCEAN AVE,5,0.0493678478845,YES,510,22757000,22771000,0,0.02466329523115,S/E,APTOS AVE/OCEAN AVE,OCEAN AVE/SAN BENITO WAY,"LINESTRING (-122.467739343 37.728329067, -122.4678226 37.728390566, -122.468085856 37.728902626, -122.468077262 37.728974767)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
347,92.178749598296491,9839201,OCEAN,AVE,STREETS,OCEAN AVE,5,0.0452159793305,YES,509,22756000,22757000,0,0.0228498422432,N/W,CEDRO AVE/OCEAN AVE,APTOS AVE/OCEAN AVE,"LINESTRING (-122.467330679 37.727772038, -122.467347217 37.727845834, -122.46750344 37.728033805, -122.467671413 37.728290051, -122.467739343 37.728329067)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
347,92.178749598296491,9839201,OCEAN,AVE,STREETS,OCEAN AVE,5,0.0452159793305,YES,509,22756000,22757000,0,0.0228498422432,N/W,CEDRO AVE/OCEAN AVE,APTOS AVE/OCEAN AVE,"LINESTRING (-122.467330679 37.727772038, -122.467347217 37.727845834, -122.46750344 37.728033805, -122.467671413 37.728290051, -122.467739343 37.728329067)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
348,50.145691418895133,9832101,OCEAN,AVE,STREETS,OCEAN AVE,5,0.024662168313,YES,502,22669000,52056000,0,0.02117040090315,S/E,KEYSTONE WAY/OCEAN AVE,INGLESIDE PATH/OCEAN AVE,"LINESTRING (-122.462815475 37.725482412, -122.462912985 37.725480637, -122.463238068 37.72558932)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
348,50.145691418895133,9832101,OCEAN,AVE,STREETS,OCEAN AVE,5,0.024662168313,YES,502,22669000,52056000,0,0.02117040090315,S/E,KEYSTONE WAY/OCEAN AVE,INGLESIDE PATH/OCEAN AVE,"LINESTRING (-122.462815475 37.725482412, -122.462912985 37.725480637, -122.463238068 37.72558932)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
349,76.174579194148791,9831201,OCEAN,AVE,STREETS,OCEAN AVE,5,0.0374486898146,YES,501,22661000,22669000,0,0.01869918954875,N/W,ASHTON AVE/OCEAN AVE,KEYSTONE WAY/OCEAN AVE,"LINESTRING (-122.462212503 37.725265709, -122.462279856 37.725328255, -122.462729771 37.725489952, -122.462815475 37.725482412)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
349,76.174579194148791,9831201,OCEAN,AVE,STREETS,OCEAN AVE,5,0.0374486898146,YES,501,22661000,22669000,0,0.01869918954875,N/W,ASHTON AVE/OCEAN AVE,KEYSTONE WAY/OCEAN AVE,"LINESTRING (-122.462212503 37.725265709, -122.462279856 37.725328255, -122.462729771 37.725489952, -122.462815475 37.725482412)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
35,90.824588653367968,726000,16TH,ST,STREETS,16TH ST,5,0.0446658999924,NO,0,24170000,24180000,0,0.0446658999924,,16TH ST/MISSION ST,16TH ST/WIESE ST,"LINESTRING (-122.419668973 37.765051337, -122.420482492 37.765002197)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
350,75.967568357621928,9831101,OCEAN,AVE,STREETS,OCEAN AVE,5,0.0373480683804,YES,501,22661000,22669000,0,0.01869918954875,S/E,ASHTON AVE/OCEAN AVE,KEYSTONE WAY/OCEAN AVE,"LINESTRING (-122.462212503 37.725265709, -122.462310443 37.725265017, -122.46276689 37.725429061, -122.462815475 37.725482412)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
350,75.967568357621928,9831101,OCEAN,AVE,STREETS,OCEAN AVE,5,0.0373480683804,YES,501,22661000,22669000,0,0.01869918954875,S/E,ASHTON AVE/OCEAN AVE,KEYSTONE WAY/OCEAN AVE,"LINESTRING (-122.462212503 37.725265709, -122.462310443 37.725265017, -122.46276689 37.725429061, -122.462815475 37.725482412)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
351,132.948004012834,5540000,FILLMORE,ST,STREETS,FILLMORE ST,5,0.0651042340677,NO,0,25965000,25968000,0,0.0651042340677,,FILLMORE ST/FULTON ST,FILLMORE ST/MCALLISTER ST,"LINESTRING (-122.431574642 37.777699925, -122.43176322 37.778632038)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
351,132.948004012834,5540000,FILLMORE,ST,STREETS,FILLMORE ST,5,0.0651042340677,NO,0,25965000,25968000,0,0.0651042340677,,FILLMORE ST/FULTON ST,FILLMORE ST/MCALLISTER ST,"LINESTRING (-122.431574642 37.777699925, -122.43176322 37.778632038)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
352,130.36556713087279,6072201,GEARY,BLVD,STREETS,GEARY BLVD,5,0.0640712402782,YES,124,27486000,27487000,0,0.0317447682405,N/W,15TH AVE/GEARY BLVD,16TH AVE/GEARY BLVD,"LINESTRING (-122.47398247 37.780575383, -122.474104513 37.780644352, -122.474975754 37.780609471, -122.475083581 37.780528535)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
352,130.36556713087279,6072201,GEARY,BLVD,STREETS,GEARY BLVD,5,0.0640712402782,YES,124,27486000,27487000,0,0.0317447682405,N/W,15TH AVE/GEARY BLVD,16TH AVE/GEARY BLVD,"LINESTRING (-122.47398247 37.780575383, -122.474104513 37.780644352, -122.474975754 37.780609471, -122.475083581 37.780528535)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
353,136.65217014388486,4805101,DIVISADERO,ST,STREETS,DIVISADERO ST,5,0.0669293032944,YES,781,26057000,26067000,0,0.03346460585655,S/E,DIVISADERO ST/FULTON ST,DIVISADERO ST/MCALLISTER ST,"LINESTRING (-122.438177048 37.776855889, -122.438243944 37.77692508, -122.438400798 37.777705642, -122.438365501 37.777794189)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
353,136.65217014388486,4805101,DIVISADERO,ST,STREETS,DIVISADERO ST,5,0.0669293032944,YES,781,26057000,26067000,0,0.03346460585655,S/E,DIVISADERO ST/FULTON ST,DIVISADERO ST/MCALLISTER ST,"LINESTRING (-122.438177048 37.776855889, -122.438243944 37.77692508, -122.438400798 37.777705642, -122.438365501 37.777794189)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
354,272.0879043859307,10674101,POTRERO,AVE,STREETS,POTRERO AVE,5,0.133353491016,YES,659,23949000,51761000,0,0.0610008317615,S/E,25TH ST/CESAR CHAVEZ ON RAMP/POTRERO AVE,BAY SHORE BLVD OFF RAMP/HWY 101 S OFF RAMP/POTRERO AVE,"LINESTRING (-122.406186564 37.751366903, -122.406106585 37.75125001, -122.406091436 37.75107214, -122.406046117 37.750915863, -122.405952719 37.750730606, -122.405316779 37.749573482)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
354,272.0879043859307,10674101,POTRERO,AVE,STREETS,POTRERO AVE,5,0.133353491016,YES,659,23949000,51761000,0,0.0610008317615,S/E,25TH ST/CESAR CHAVEZ ON RAMP/POTRERO AVE,BAY SHORE BLVD OFF RAMP/HWY 101 S OFF RAMP/POTRERO AVE,"LINESTRING (-122.406186564 37.751366903, -122.406106585 37.75125001, -122.406091436 37.75107214, -122.406046117 37.750915863, -122.405952719 37.750730606, -122.405316779 37.749573482)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
355,50.7189907666916,10673000,POTRERO,AVE,STREETS,POTRERO AVE,5,0.0248436935891,NO,0,23952000,23949000,0,0.0248436935891,,25TH ST/POTRERO AVE,25TH ST/CESAR CHAVEZ ON RAMP/POTRERO AVE,"LINESTRING (-122.406219413 37.751726209, -122.406186564 37.751366903)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
355,50.7189907666916,10673000,POTRERO,AVE,STREETS,POTRERO AVE,5,0.0248436935891,NO,0,23952000,23949000,0,0.0248436935891,,25TH ST/POTRERO AVE,25TH ST/CESAR CHAVEZ ON RAMP/POTRERO AVE,"LINESTRING (-122.406219413 37.751726209, -122.406186564 37.751366903)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
356,96.798491588591261,10668201,POTRERO,AVE,STREETS,POTRERO AVE,5,0.0474220717438,YES,871,23967000,23964000,0,0.0237638392964,S/E,22ND ST/POTRERO AVE,22ND ST/POTRERO AVE,"LINESTRING (-122.406699001 37.756833734, -122.406741986 37.75674205, -122.406698193 37.756250916, -122.406635799 37.756166983)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
356,96.798491588591261,10668201,POTRERO,AVE,STREETS,POTRERO AVE,5,0.0474220717438,YES,871,23967000,23964000,0,0.0237638392964,S/E,22ND ST/POTRERO AVE,22ND ST/POTRERO AVE,"LINESTRING (-122.406699001 37.756833734, -122.406741986 37.75674205, -122.406698193 37.756250916, -122.406635799 37.756166983)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
357,97.226463433092619,10668101,POTRERO,AVE,STREETS,POTRERO AVE,5,0.0476332854419,YES,871,23967000,23964000,0,0.0237638392964,N/W,22ND ST/POTRERO AVE,22ND ST/POTRERO AVE,"LINESTRING (-122.406699001 37.756833734, -122.406631346 37.756746464, -122.406588294 37.75625719, -122.406635799 37.756166983)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
357,97.226463433092619,10668101,POTRERO,AVE,STREETS,POTRERO AVE,5,0.0476332854419,YES,871,23967000,23964000,0,0.0237638392964,N/W,22ND ST/POTRERO AVE,22ND ST/POTRERO AVE,"LINESTRING (-122.406699001 37.756833734, -122.406631346 37.756746464, -122.406588294 37.75625719, -122.406635799 37.756166983)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
358,127.98326790185557,6072101,GEARY,BLVD,STREETS,GEARY BLVD,5,0.0629078326838,YES,124,27486000,27487000,0,0.0317447682405,S/E,15TH AVE/GEARY BLVD,16TH AVE/GEARY BLVD,"LINESTRING (-122.47398247 37.780575383, -122.4740984 37.780510543, -122.474961805 37.780469705, -122.475083581 37.780528535)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
358,127.98326790185557,6072101,GEARY,BLVD,STREETS,GEARY BLVD,5,0.0629078326838,YES,124,27486000,27487000,0,0.0317447682405,S/E,15TH AVE/GEARY BLVD,16TH AVE/GEARY BLVD,"LINESTRING (-122.47398247 37.780575383, -122.4740984 37.780510543, -122.474961805 37.780469705, -122.475083581 37.780528535)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
359,135.88392213799187,4804201,DIVISADERO,ST,STREETS,DIVISADERO ST,5,0.0665550575965,YES,782,26056000,26057000,0,0.033272294397,N/W,DIVISADERO ST/GROVE ST,DIVISADERO ST/FULTON ST,"LINESTRING (-122.437989848 37.775925406, -122.43795182 37.776009192, -122.438110834 37.776793777, -122.438177048 37.776855889)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
359,135.88392213799187,4804201,DIVISADERO,ST,STREETS,DIVISADERO ST,5,0.0665550575965,YES,782,26056000,26057000,0,0.033272294397,N/W,DIVISADERO ST/GROVE ST,DIVISADERO ST/FULTON ST,"LINESTRING (-122.437989848 37.775925406, -122.43795182 37.776009192, -122.438110834 37.776793777, -122.438177048 37.776855889)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
36,108.35556273770366,725000,16TH,ST,STREETS,16TH ST,5,0.0532872795908,NO,0,24168000,24170000,0,0.0532872795908,,16TH ST/CAPP ST,16TH ST/MISSION ST,"LINESTRING (-122.418698426 37.765109955, -122.419668973 37.765051337)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
360,87.993220023752272,6715000,HARRISON,ST,STREETS,HARRISON ST,5,0.0431731477332,NO,0,24512000,24515000,0,0.0431731477332,,HARRISON ST/VASSAR PL,HARRISON ST/HAWTHORNE ST,"LINESTRING (-122.395703303 37.783882371, -122.396262401 37.783440754)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
360,87.993220023752272,6715000,HARRISON,ST,STREETS,HARRISON ST,5,0.0431731477332,NO,0,24512000,24515000,0,0.0431731477332,,HARRISON ST/VASSAR PL,HARRISON ST/HAWTHORNE ST,"LINESTRING (-122.395703303 37.783882371, -122.396262401 37.783440754)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
361,85.793265761964349,3288000,BRYANT,ST,STREETS,BRYANT ST,5,0.0420978863781,NO,0,23898000,23897000,0,0.0420978863781,,BRYANT ST/MORRIS ST,06TH ST/BRYANT ST,"LINESTRING (-122.401979137 37.776470068, -122.402524096 37.776039321)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
361,85.793265761964349,3288000,BRYANT,ST,STREETS,BRYANT ST,5,0.0420978863781,NO,0,23898000,23897000,0,0.0420978863781,,BRYANT ST/MORRIS ST,06TH ST/BRYANT ST,"LINESTRING (-122.401979137 37.776470068, -122.402524096 37.776039321)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
362,185.37657602211868,9689000,NORTH POINT,ST,STREETS,NORTH POINT ST,5,0.091106889053,NO,0,25480000,25481000,0,0.091106889053,,NORTH POINT ST/POWELL ST,MASON ST/NORTH POINT ST,"LINESTRING (-122.412141424 37.806758083, -122.41378666 37.806554634)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
362,185.37657602211868,9689000,NORTH POINT,ST,STREETS,NORTH POINT ST,5,0.091106889053,NO,0,25480000,25481000,0,0.091106889053,,NORTH POINT ST/POWELL ST,MASON ST/NORTH POINT ST,"LINESTRING (-122.412141424 37.806758083, -122.41378666 37.806554634)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
363,85.4088155322172,6714000,HARRISON,ST,STREETS,HARRISON ST,5,0.0419048879018,NO,0,24510000,24512000,0,0.0419048879018,,02ND ST/HARRISON ST,HARRISON ST/VASSAR PL,"LINESTRING (-122.395160622 37.784311012, -122.395703303 37.783882371)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
363,85.4088155322172,6714000,HARRISON,ST,STREETS,HARRISON ST,5,0.0419048879018,NO,0,24510000,24512000,0,0.0419048879018,,02ND ST/HARRISON ST,HARRISON ST/VASSAR PL,"LINESTRING (-122.395160622 37.784311012, -122.395703303 37.783882371)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
364,276.26166154212467,10268201,PARK PRESIDIO,BLVD,STREETS,PARK PRESIDIO BLVD,5,0.135286112328,YES,285,27483000,27475000,0,0.067633740086,N/W,GEARY BLVD/PARK PRESIDIO BLVD,ANZA ST/PARK PRESIDIO BLVD,"LINESTRING (-122.472312256 37.780655828, -122.472220916 37.780520954, -122.472100456 37.778851797, -122.472173619 37.778728021)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
364,276.26166154212467,10268201,PARK PRESIDIO,BLVD,STREETS,PARK PRESIDIO BLVD,5,0.135286112328,YES,285,27483000,27475000,0,0.067633740086,N/W,GEARY BLVD/PARK PRESIDIO BLVD,ANZA ST/PARK PRESIDIO BLVD,"LINESTRING (-122.472312256 37.780655828, -122.472220916 37.780520954, -122.472100456 37.778851797, -122.472173619 37.778728021)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
365,83.885896424475021,166000,3RD,ST,STREETS,03RD ST,5,0.0411574519001,NO,0,24613000,24609000,0,0.0411574519001,,03RD ST/MISSION ST,03RD ST/MINNA ST,"LINESTRING (-122.40202542 37.786248152, -122.401489836 37.785829214)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
365,83.885896424475021,166000,3RD,ST,STREETS,03RD ST,5,0.0411574519001,NO,0,24613000,24609000,0,0.0411574519001,,03RD ST/MISSION ST,03RD ST/MINNA ST,"LINESTRING (-122.40202542 37.786248152, -122.401489836 37.785829214)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
366,89.696848746068014,3287000,BRYANT,ST,STREETS,BRYANT ST,5,0.0440130764347,NO,0,23900000,23898000,0,0.0440130764347,,BRYANT ST/OAK GROVE ST,BRYANT ST/MORRIS ST,"LINESTRING (-122.401409378 37.776920407, -122.401979137 37.776470068)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
366,89.696848746068014,3287000,BRYANT,ST,STREETS,BRYANT ST,5,0.0440130764347,NO,0,23900000,23898000,0,0.0440130764347,,BRYANT ST/OAK GROVE ST,BRYANT ST/MORRIS ST,"LINESTRING (-122.401409378 37.776920407, -122.401979137 37.776470068)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
367,110.48976202620231,6996101,HOLLOWAY,AVE,STREETS,HOLLOWAY AVE,5,0.0543136546838,YES,451,23032000,23056000,0,0.02632385852995,S/E,19TH AVE/HOLLOWAY AVE,HOLLOWAY AVE/VARELA AVE,"LINESTRING (-122.475221952 37.721057296, -122.475400746 37.720886591, -122.475724127 37.720792353, -122.476020396 37.720745709, -122.47606967 37.720779947)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
367,110.48976202620231,6996101,HOLLOWAY,AVE,STREETS,HOLLOWAY AVE,5,0.0543136546838,YES,451,23032000,23056000,0,0.02632385852995,S/E,19TH AVE/HOLLOWAY AVE,HOLLOWAY AVE/VARELA AVE,"LINESTRING (-122.475221952 37.721057296, -122.475400746 37.720886591, -122.475724127 37.720792353, -122.476020396 37.720745709, -122.47606967 37.720779947)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
368,167.03729700743574,6713000,HARRISON,ST,STREETS,HARRISON ST,5,0.0819543033776,NO,0,30018000,24510000,0,0.0819543033776,,ESSEX ST/HARRISON ST/I-80 E ON RAMP,02ND ST/HARRISON ST,"LINESTRING (-122.394099271 37.785149309, -122.395160622 37.784311012)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
368,167.03729700743574,6713000,HARRISON,ST,STREETS,HARRISON ST,5,0.0819543033776,NO,0,30018000,24510000,0,0.0819543033776,,ESSEX ST/HARRISON ST/I-80 E ON RAMP,02ND ST/HARRISON ST,"LINESTRING (-122.394099271 37.785149309, -122.395160622 37.784311012)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
369,117.97448108639438,4871101,DOLORES,ST,STREETS,DOLORES ST,5,0.0578005795976,YES,821,25683000,25682000,0,0.028897653124,N/W,19TH ST/DOLORES ST,CUMBERLAND ST/DOLORES ST,"LINESTRING (-122.425920302 37.759829614, -122.425822288 37.759709991, -122.42576905 37.759154385, -122.425843423 37.759029398)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
369,117.97448108639438,4871101,DOLORES,ST,STREETS,DOLORES ST,5,0.0578005795976,YES,821,25683000,25682000,0,0.028897653124,N/W,19TH ST/DOLORES ST,CUMBERLAND ST/DOLORES ST,"LINESTRING (-122.425920302 37.759829614, -122.425822288 37.759709991, -122.42576905 37.759154385, -122.425843423 37.759029398)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
37,13.317789010907395,724000,16TH,ST,STREETS,16TH ST,5,0.0065494416603,NO,0,24365000,24168000,0,0.0065494416603,,16TH ST/CAPP ST,16TH ST/CAPP ST,"LINESTRING (-122.418579138 37.765117159, -122.418698426 37.765109955)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
370,135.84134713125974,4804101,DIVISADERO,ST,STREETS,DIVISADERO ST,5,0.0665341199914,YES,782,26056000,26057000,0,0.033272294397,S/E,DIVISADERO ST/GROVE ST,DIVISADERO ST/FULTON ST,"LINESTRING (-122.437989848 37.775925406, -122.438061112 37.775996589, -122.438213368 37.776780187, -122.438177048 37.776855889)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
370,135.84134713125974,4804101,DIVISADERO,ST,STREETS,DIVISADERO ST,5,0.0665341199914,YES,782,26056000,26057000,0,0.033272294397,S/E,DIVISADERO ST/GROVE ST,DIVISADERO ST/FULTON ST,"LINESTRING (-122.437989848 37.775925406, -122.438061112 37.775996589, -122.438213368 37.776780187, -122.438177048 37.776855889)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
371,86.113244078831713,165000,3RD,ST,STREETS,03RD ST,5,0.0422500296577,NO,0,24616000,24613000,0,0.0422500296577,,03RD ST/JESSIE ST,03RD ST/MISSION ST,"LINESTRING (-122.402575227 37.786678209, -122.40202542 37.786248152)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
371,86.113244078831713,165000,3RD,ST,STREETS,03RD ST,5,0.0422500296577,NO,0,24616000,24613000,0,0.0422500296577,,03RD ST/JESSIE ST,03RD ST/MISSION ST,"LINESTRING (-122.402575227 37.786678209, -122.40202542 37.786248152)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
372,133.33666737423968,6071101,GEARY,BLVD,STREETS,GEARY BLVD,5,0.065536341276,YES,125,27480000,27486000,0,0.03279936807345,S/E,14TH AVE/GEARY BLVD,15TH AVE/GEARY BLVD,"LINESTRING (-122.472843994 37.780630787, -122.472941059 37.780555577, -122.473837633 37.780514909, -122.47398247 37.780575383)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
372,133.33666737423968,6071101,GEARY,BLVD,STREETS,GEARY BLVD,5,0.065536341276,YES,125,27480000,27486000,0,0.03279936807345,S/E,14TH AVE/GEARY BLVD,15TH AVE/GEARY BLVD,"LINESTRING (-122.472843994 37.780630787, -122.472941059 37.780555577, -122.473837633 37.780514909, -122.47398247 37.780575383)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
373,110.29470698817877,4869201,DOLORES,ST,STREETS,DOLORES ST,5,0.0540430954573,YES,819,25691000,25684000,0,0.0270215843094,S/E,DOLORES ST/DORLAND ST,18TH ST/DOLORES ST,"LINESTRING (-122.426145986 37.762160359, -122.426225869 37.762092163, -122.426173434 37.761538832, -122.426076502 37.761427133)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
373,110.29470698817877,4869201,DOLORES,ST,STREETS,DOLORES ST,5,0.0540430954573,YES,819,25691000,25684000,0,0.0270215843094,S/E,DOLORES ST/DORLAND ST,18TH ST/DOLORES ST,"LINESTRING (-122.426145986 37.762160359, -122.426225869 37.762092163, -122.426173434 37.761538832, -122.426076502 37.761427133)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
374,113.59550766432073,10226000,PALOU,AVE,STREETS,PALOU AVE,5,0.0558072983702,NO,0,20681000,20691000,0,0.0558072983702,,DUNSHEE ST/PALOU AVE,PALOU AVE/QUINT ST/SILVER AVE,"LINESTRING (-122.395685627 37.736686283, -122.396515236 37.737156185)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
374,113.59550766432073,10226000,PALOU,AVE,STREETS,PALOU AVE,5,0.0558072983702,NO,0,20681000,20691000,0,0.0558072983702,,DUNSHEE ST/PALOU AVE,PALOU AVE/QUINT ST/SILVER AVE,"LINESTRING (-122.395685627 37.736686283, -122.396515236 37.737156185)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
375,140.15454784087999,10225000,PALOU,AVE,STREETS,PALOU AVE,5,0.0688557287705,NO,0,20680000,20681000,0,0.0688557287705,,PALOU AVE/PHELPS ST,DUNSHEE ST/PALOU AVE,"LINESTRING (-122.39466206 37.736106506, -122.395685627 37.736686283)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
375,140.15454784087999,10225000,PALOU,AVE,STREETS,PALOU AVE,5,0.0688557287705,NO,0,20680000,20681000,0,0.0688557287705,,PALOU AVE/PHELPS ST,DUNSHEE ST/PALOU AVE,"LINESTRING (-122.39466206 37.736106506, -122.395685627 37.736686283)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
376,257.51926858603031,10220000,PALOU,AVE,STREETS,PALOU AVE,5,0.126523342167,NO,0,20140000,20157000,0,0.126523342167,,JENNINGS ST/PALOU AVE,KEITH ST/PALOU AVE,"LINESTRING (-122.385286995 37.730790815, -122.387166512 37.73185747)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
376,257.51926858603031,10220000,PALOU,AVE,STREETS,PALOU AVE,5,0.126523342167,NO,0,20140000,20157000,0,0.126523342167,,JENNINGS ST/PALOU AVE,KEITH ST/PALOU AVE,"LINESTRING (-122.385286995 37.730790815, -122.387166512 37.73185747)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
377,254.27499828724618,10219000,PALOU,AVE,STREETS,PALOU AVE,5,0.12493114655,NO,0,20136000,20140000,0,0.12493114655,,INGALLS ST/PALOU AVE,JENNINGS ST/PALOU AVE,"LINESTRING (-122.383431184 37.729737553, -122.385286995 37.730790815)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
377,254.27499828724618,10219000,PALOU,AVE,STREETS,PALOU AVE,5,0.12493114655,NO,0,20136000,20140000,0,0.12493114655,,INGALLS ST/PALOU AVE,JENNINGS ST/PALOU AVE,"LINESTRING (-122.383431184 37.729737553, -122.385286995 37.730790815)",2024/08/20 02:06:40 PM,2024/08/20 02:22:43 PM
